sale_id,time_id,product_id,customer_id,salesperson_id,quantity,unit_price,discount,total_amount
529,200,287,1780,6,3,2675.28,0.122,7046.69
530,763,392,309,10,6,2847.46,0.122,15000.42
531,69,312,1052,34,3,2897.64,0.097,7849.71
532,295,430,1022,46,8,2185.07,0.023,17078.51
533,388,337,545,33,7,1226.88,0.088,7832.4
534,68,189,1413,1,2,549.4,0.052,1041.66
535,432,485,870,27,6,2516.43,0.002,15068.38
536,353,433,1728,17,9,1612.08,0.154,12274.38
537,203,347,1683,19,10,1214.37,0.145,10382.86
538,629,459,1462,32,4,1466.39,0.196,4715.91
539,629,438,393,34,6,193.12,0.104,1038.21
540,576,11,1189,40,10,3022.59,0.019,29651.61
541,733,315,518,34,4,999.67,0.096,3614.81
542,215,209,1503,18,7,2604.4,0.03,17683.88
543,702,117,1857,27,9,1901.08,0.178,14064.19
544,750,495,1643,26,10,4260.31,0.011,42134.47
545,165,269,951,19,3,2080.19,0.101,5610.27
546,284,214,45,44,8,3119.55,0.17,20713.81
547,108,54,1323,16,3,3404.61,0.015,10060.62
548,934,424,1018,6,8,4997.87,0.064,37424.05
549,483,172,1601,35,6,189.78,0.194,917.78
550,644,72,1003,44,1,1204.87,0.101,1083.18
551,622,404,1691,31,9,3440.05,0.129,26966.55
552,853,493,1717,25,7,1699.42,0.163,9956.9
553,1079,50,1560,50,2,2986.08,0.092,5422.72
554,354,395,488,34,10,3131.32,0.09,28495.01
555,234,251,1733,10,8,3341.21,0.089,24350.74
556,74,433,462,36,2,1612.08,0.196,2592.22
557,413,143,1857,10,1,56.48,0.021,55.29
558,395,475,1695,7,7,1892.28,0.007,13153.24
559,580,52,1948,40,9,2650.28,0.0,23852.52
560,669,226,1593,37,2,2155.14,0.158,3629.26
561,235,491,56,45,10,4850.08,0.128,42292.7
562,297,453,1233,17,9,800.31,0.112,6396.08
563,787,117,1582,43,8,1901.08,0.19,12319.0
564,40,251,1628,6,6,3341.21,0.165,16739.46
565,1065,19,808,24,4,1147.21,0.169,3813.33
566,659,225,1584,2,6,1526.34,0.112,8132.34
567,959,91,1545,46,10,303.78,0.12,2673.26
568,1008,242,870,27,6,3484.81,0.143,17918.89
569,217,446,287,30,2,3130.79,0.019,6142.61
570,313,334,1557,21,4,2966.45,0.0,11865.8
571,909,157,321,33,6,3714.66,0.166,18588.16
572,516,289,1893,26,5,145.24,0.11,646.32
573,265,465,1478,16,6,4321.49,0.14,22298.89
574,617,115,1632,41,1,2411.98,0.179,1980.24
575,1001,90,1749,31,8,364.26,0.028,2832.49
576,627,396,1899,42,7,3305.54,0.021,22652.87
577,772,375,321,18,10,521.91,0.039,5015.56
578,615,340,1250,15,2,2476.59,0.186,4031.89
579,223,413,409,25,7,4606.75,0.043,30860.62
580,247,44,555,41,4,4490.14,0.143,15392.2
581,1082,269,1664,38,2,2080.19,0.151,3532.16
582,838,359,1850,20,1,1540.05,0.185,1255.14
583,816,218,1480,9,10,1637.65,0.025,15967.09
584,822,81,458,15,8,3778.77,0.091,27479.22
585,687,428,185,43,10,2216.72,0.191,17933.26
586,243,12,937,17,3,3651.36,0.193,8839.94
587,1091,180,478,8,1,4869.45,0.106,4353.29
588,406,223,6,15,1,3081.42,0.111,2739.38
589,363,214,1539,27,7,3119.55,0.168,18168.26
590,364,41,267,33,8,706.76,0.185,4608.08
591,495,11,644,29,3,3022.59,0.138,7816.42
592,813,188,484,39,3,804.4,0.146,2060.87
593,877,272,219,3,3,1953.49,0.021,5737.4
594,982,26,72,16,10,4683.91,0.121,41171.57
595,1017,83,1017,9,6,2000.97,0.101,10793.23
596,872,387,1477,33,7,3035.53,0.084,19463.82
597,344,59,570,36,10,26.19,0.183,213.97
598,353,260,1244,46,4,3831.41,0.055,14482.73
599,114,294,138,21,6,3808.54,0.194,18418.1
600,194,120,1256,20,8,4787.02,0.161,32130.48
601,466,171,747,37,3,4520.6,0.083,12436.17
602,133,94,604,43,9,1399.6,0.06,11840.62
603,134,425,1054,29,9,4108.89,0.172,30619.45
604,1074,77,833,29,9,3302.16,0.127,25945.07
605,816,241,993,27,4,2882.6,0.042,11046.12
606,211,158,369,25,5,1369.02,0.137,5907.32
607,93,497,656,35,3,4771.16,0.196,11508.04
608,529,284,1975,4,3,3992.73,0.101,10768.39
609,446,203,933,8,6,2178.47,0.142,11214.76
610,232,144,815,12,6,4992.29,0.112,26598.92
611,785,318,1901,11,10,3864.68,0.114,34241.06
612,286,120,243,43,7,4787.02,0.135,28985.41
613,1027,338,471,24,9,2853.55,0.057,24218.08
614,349,157,1833,50,7,3714.66,0.162,21790.2
615,111,291,1381,21,9,916.83,0.021,8078.19
616,189,315,1800,8,7,999.67,0.029,6794.76
617,967,226,141,42,1,2155.14,0.04,2068.93
618,380,490,1014,2,3,2055.79,0.197,4952.4
619,415,168,593,40,5,2762.89,0.029,13413.83
620,788,11,1826,6,1,3022.59,0.138,2605.47
621,886,362,1766,34,5,2683.96,0.041,12869.59
622,586,34,663,34,9,4027.18,0.006,36027.15
623,756,169,993,50,8,2808.93,0.02,22022.01
624,582,19,1701,19,9,1147.21,0.173,8538.68
625,1066,420,708,35,9,1618.38,0.078,13429.32
626,402,269,193,24,9,2080.19,0.157,15782.4
627,283,500,542,49,5,3091.12,0.139,13307.27
628,39,376,1030,21,1,2874.58,0.185,2342.78
629,132,146,812,5,7,2534.36,0.083,16268.06
630,635,418,390,21,6,411.4,0.193,1992.0
631,1003,480,1566,13,1,2370.15,0.003,2363.04
632,819,188,1052,1,5,804.4,0.041,3857.1
633,349,403,246,38,8,4299.44,0.166,28685.86
634,243,254,1415,43,6,4461.18,0.151,22725.25
635,954,34,4,49,9,4027.18,0.148,30880.42
636,6,299,11,32,4,1128.87,0.155,3815.58
637,88,191,1105,15,4,1005.87,0.059,3786.09
638,264,116,1685,43,3,4513.19,0.197,10872.27
639,960,282,849,22,2,2433.35,0.037,4686.63
640,318,308,1891,14,3,3836.82,0.147,9818.42
641,888,145,618,1,2,375.57,0.075,694.8
642,398,311,1033,10,7,4823.96,0.056,31876.73
643,884,188,893,17,5,804.4,0.026,3917.43
644,569,100,1400,47,10,3298.32,0.169,27409.04
645,117,446,1401,41,1,3130.79,0.066,2924.16
646,1003,224,852,42,3,2036.32,0.008,6060.09
647,542,134,1518,15,6,208.31,0.119,1101.13
648,1093,420,988,27,10,1618.38,0.169,13448.74
649,371,98,1108,9,5,3925.25,0.098,17702.88
650,356,113,1232,37,10,4845.29,0.11,43123.08
651,456,384,1371,44,2,4057.6,0.157,6841.11
652,730,215,270,37,6,4241.6,0.105,22777.39
653,218,244,1492,18,3,3283.73,0.104,8826.67
654,231,43,1464,15,9,3737.6,0.032,32561.97
655,1061,154,1542,38,9,4659.46,0.107,37448.08
656,381,204,897,7,2,3934.28,0.07,7317.76
657,431,371,660,17,4,237.12,0.133,822.33
658,293,37,428,31,6,4383.07,0.072,24404.93
659,726,481,822,7,4,1936.53,0.19,6274.36
660,593,176,765,50,10,4495.63,0.106,40190.93
661,797,473,479,11,9,2697.52,0.165,20271.86
662,485,408,118,25,1,1131.8,0.023,1105.77
663,1021,8,764,1,6,4786.49,0.089,26162.95
664,803,79,1550,25,10,4363.44,0.184,35605.67
665,657,496,96,7,4,4298.12,0.192,13891.52
666,366,338,1263,15,6,2853.55,0.076,15820.08
667,569,54,104,47,2,3404.61,0.077,6284.91
668,970,401,540,7,9,172.87,0.145,1330.23
669,976,455,1219,36,1,475.11,0.182,388.64
670,789,13,1948,19,6,632.88,0.103,3406.16
671,769,470,1703,24,9,4189.0,0.089,34345.61
672,886,214,1070,28,1,3119.55,0.059,2935.5
673,39,153,1850,49,4,4087.35,0.064,15303.04
674,896,12,788,29,2,3651.36,0.19,5915.2
675,540,69,851,26,3,1627.54,0.194,3935.39
676,891,232,857,3,9,1426.09,0.107,11461.49
677,1018,115,1198,16,2,2411.98,0.042,4621.35
678,253,135,45,32,4,2101.93,0.173,6953.18
679,924,283,1350,34,7,1687.29,0.167,9838.59
680,550,435,1964,47,4,2064.11,0.108,7364.74
681,37,101,1804,34,7,2123.66,0.129,12947.96
682,516,36,46,25,2,4566.55,0.149,7772.27
683,840,52,1199,32,3,2650.28,0.005,7911.09
684,817,316,1204,11,6,3456.17,0.008,20571.12
685,761,378,743,1,2,929.97,0.011,1839.48
686,235,259,392,26,5,4200.92,0.112,18652.08
687,498,157,1803,16,10,3714.66,0.164,31054.56
688,1072,217,339,49,5,1553.33,0.082,7129.78
689,993,209,507,14,8,2604.4,0.126,18209.96
690,54,7,627,14,7,1396.58,0.063,9160.17
691,188,78,545,23,7,833.98,0.135,5049.75
692,297,437,1790,26,9,4069.69,0.001,36590.58
693,528,355,212,22,10,2371.57,0.013,23407.4
694,1054,338,116,20,10,2853.55,0.009,28278.68
695,785,453,1558,4,2,800.31,0.072,1485.38
696,467,323,1098,34,9,1859.15,0.021,16380.97
697,867,256,457,10,5,2235.11,0.121,9823.31
698,848,472,572,46,5,4327.65,0.153,18327.6
699,936,491,999,31,8,4850.08,0.076,35851.79
700,582,3,603,10,1,2251.55,0.095,2037.65
701,713,79,477,35,9,4363.44,0.044,37543.04
702,116,25,151,15,7,3354.17,0.159,19746.0
703,63,362,1178,47,9,2683.96,0.059,22730.46
704,27,404,1900,21,3,3440.05,0.06,9700.94
705,964,331,627,50,6,3083.4,0.191,14966.82
706,75,176,149,13,1,4495.63,0.111,3996.62
707,872,117,726,30,9,1901.08,0.028,16630.65
708,924,122,1384,10,1,782.44,0.001,781.66
709,625,424,134,47,10,4997.87,0.079,46030.38
710,1068,437,184,23,9,4069.69,0.189,29704.67
711,1071,370,422,25,5,2675.33,0.042,12814.83
712,793,492,201,46,6,2352.76,0.042,13523.66
713,939,446,885,3,9,3130.79,0.028,27388.15
714,160,14,1681,50,3,403.21,0.044,1156.41
715,830,55,782,6,5,3411.73,0.039,16393.36
716,154,471,1922,18,3,4994.52,0.134,12975.76
717,94,112,984,8,10,4996.42,0.17,41470.29
718,111,136,858,41,9,2830.48,0.092,23130.68
719,1091,11,76,36,9,3022.59,0.015,26795.26
720,277,482,1334,33,2,3964.04,0.05,7531.68
721,417,25,1446,50,4,3354.17,0.145,11471.26
722,408,153,75,46,8,4087.35,0.19,26486.03
723,1074,456,1258,7,6,2312.62,0.026,13514.95
724,975,397,1622,20,4,1206.93,0.02,4731.17
725,605,491,1279,11,10,4850.08,0.014,47821.79
726,298,386,1709,49,4,601.07,0.064,2250.41
727,282,431,1663,16,8,4845.59,0.066,36206.25
728,213,112,435,14,5,4996.42,0.139,21509.59
729,132,350,131,7,3,3562.09,0.113,9478.72
730,442,154,1688,33,6,4659.46,0.162,23427.76
731,753,451,1252,23,7,4866.0,0.034,32903.89
732,410,218,458,9,6,1637.65,0.049,9344.43
733,304,387,963,20,4,3035.53,0.142,10417.94
734,746,9,192,46,7,520.03,0.055,3440.0
735,540,452,885,19,6,3998.58,0.027,23343.71
736,5,69,1576,44,6,1627.54,0.176,8046.56
737,472,124,1472,28,8,2900.11,0.089,21136.0
738,438,397,1436,5,5,1206.93,0.097,5449.29
739,576,361,1725,43,2,1584.58,0.035,3058.24
740,906,160,1192,2,10,1025.95,0.016,10095.35
741,524,222,1440,40,5,3743.19,0.172,15496.81
742,447,161,1341,6,3,4266.03,0.178,10520.03
743,1018,196,1675,26,4,4834.78,0.053,18314.15
744,141,406,370,15,2,2953.05,0.145,5049.72
745,165,402,1989,41,1,3537.71,0.17,2936.3
746,380,241,1020,45,1,2882.6,0.163,2412.74
747,937,471,1852,13,10,4994.52,0.081,45899.64
748,68,257,27,1,10,3720.84,0.043,35608.44
749,1006,478,1938,36,1,1175.48,0.11,1046.18
750,865,362,891,13,9,2683.96,0.179,19831.78
751,480,379,1710,19,9,1269.87,0.094,10354.52
752,866,369,1942,48,3,1518.32,0.073,4222.45
753,100,84,1246,4,4,3252.89,0.178,10695.5
754,680,446,1408,14,10,3130.79,0.147,26705.64
755,577,381,165,25,5,2009.53,0.027,9776.36
756,129,429,1101,18,9,915.63,0.102,7400.12
757,861,356,1357,29,7,1725.35,0.073,11195.8
758,84,87,774,46,1,329.49,0.133,285.67
759,688,54,224,7,10,3404.61,0.137,29381.78
760,1039,182,1569,29,9,4324.38,0.028,37829.68
761,131,135,667,28,3,2101.93,0.036,6078.78
762,1086,357,54,29,10,2756.44,0.132,23925.9
763,779,435,227,33,3,2064.11,0.147,5282.06
764,807,204,1559,21,8,3934.28,0.188,25557.08
765,400,2,1411,38,1,2729.26,0.044,2609.17
766,1067,447,1809,30,8,1025.76,0.046,7828.6
767,808,339,425,42,5,1901.16,0.074,8802.37
768,355,52,641,13,1,2650.28,0.134,2295.14
769,214,459,1656,43,9,1466.39,0.182,10795.56
770,370,235,674,14,6,3367.25,0.078,18627.63
771,713,37,1141,35,8,4383.07,0.176,28893.2
772,1045,278,1796,50,1,2695.72,0.196,2167.36
773,491,341,1246,44,6,917.38,0.021,5388.69
774,908,148,1643,31,9,4397.56,0.127,34551.63
775,627,251,1911,48,5,3341.21,0.167,13916.14
776,172,94,1010,45,5,1399.6,0.116,6186.23
777,171,227,58,45,10,3037.24,0.035,29309.37
778,1079,421,867,44,7,139.07,0.073,902.43
779,713,204,1007,11,2,3934.28,0.103,7058.1
780,562,106,1634,37,7,1250.8,0.195,7048.26
781,1008,285,623,31,4,833.57,0.103,2990.85
782,685,57,1058,24,6,1707.48,0.163,8574.96
783,464,463,1111,7,6,1924.09,0.097,10424.72
784,632,303,790,25,8,4197.75,0.177,27637.99
785,794,338,1077,42,1,2853.55,0.1,2568.2
786,731,351,843,4,3,3966.74,0.088,10853.0
787,755,432,186,34,4,1746.33,0.015,6880.54
788,709,82,1534,20,5,1013.74,0.042,4855.81
789,107,433,7,21,3,1612.08,0.031,4686.32
790,950,449,1752,1,10,2196.2,0.143,18821.43
791,970,211,398,8,2,3687.82,0.132,6402.06
792,467,77,1467,14,7,3302.16,0.162,19370.47
793,610,423,1898,30,2,2939.74,0.096,5315.05
794,596,155,1075,10,8,4695.26,0.096,33956.12
795,551,320,1488,5,10,3983.17,0.032,38557.09
796,340,194,265,11,7,973.72,0.004,6788.78
797,852,1,1382,44,1,3582.94,0.026,3489.78
798,50,111,1186,35,10,498.56,0.032,4826.06
799,842,366,1327,41,9,2987.99,0.008,26676.77
800,655,160,1635,36,10,1025.95,0.029,9961.97
801,659,472,336,21,3,4327.65,0.052,12307.84
802,689,7,1371,22,3,1396.58,0.103,3758.2
803,352,150,1869,16,7,4170.39,0.12,25689.6
804,263,330,1002,23,10,4827.71,0.128,42097.63
805,863,150,1829,30,5,4170.39,0.189,16910.93
806,81,434,1802,44,4,4290.09,0.09,15615.93
807,1015,190,202,14,8,4294.38,0.173,28411.62
808,806,113,1770,6,3,4845.29,0.044,13896.29
809,874,278,1161,37,7,2695.72,0.12,16605.64
810,805,401,816,22,10,172.87,0.164,1445.19
811,741,266,1628,45,3,700.49,0.125,1838.79
812,57,9,738,27,9,520.03,0.053,4432.22
813,1064,283,971,30,6,1687.29,0.184,8260.97
814,987,474,1912,6,10,1668.88,0.118,14719.52
815,939,289,1594,48,4,145.24,0.076,536.81
816,567,426,1596,10,3,210.76,0.022,618.37
817,332,30,321,2,4,1903.48,0.105,6814.46
818,766,245,1204,23,9,4464.37,0.137,34674.76
819,965,280,260,21,3,4490.08,0.121,11840.34
820,265,2,490,13,3,2729.26,0.095,7409.94
821,972,221,78,2,10,4702.41,0.12,41381.21
822,868,327,936,16,9,3181.57,0.101,25742.08
823,389,241,546,26,2,2882.6,0.019,5655.66
824,448,131,439,12,3,3379.31,0.18,8313.1
825,37,6,1679,44,9,3493.72,0.166,26223.86
826,709,86,208,47,7,613.81,0.104,3849.82
827,473,308,1520,9,6,3836.82,0.175,18992.26
828,25,50,880,5,9,2986.08,0.086,24563.49
829,43,96,1195,44,8,3619.53,0.158,24381.15
830,826,214,1120,2,7,3119.55,0.07,20308.27
831,1052,248,1489,34,10,2594.61,0.02,25427.18
832,1057,454,355,34,3,78.24,0.051,222.75
833,217,253,1534,2,4,3067.14,0.182,10035.68
834,615,72,1982,34,2,1204.87,0.057,2272.38
835,798,317,1945,33,9,1221.82,0.082,10094.68
836,1095,106,537,29,4,1250.8,0.001,4998.2
837,726,94,304,28,1,1399.6,0.116,1237.25
838,728,231,1845,35,2,856.76,0.104,1535.31
839,965,241,903,26,7,2882.6,0.131,17534.86
840,120,382,106,18,6,2889.34,0.082,15914.48
841,1024,261,927,10,2,2428.14,0.031,4705.74
842,763,245,1129,43,10,4464.37,0.051,42366.87
843,846,360,1786,23,9,612.07,0.085,5040.4
844,1012,193,653,26,6,1122.39,0.122,5912.75
845,314,459,435,26,7,1466.39,0.151,8714.76
846,404,483,1071,6,7,4904.28,0.11,30553.66
847,636,339,878,22,9,1901.16,0.096,15467.84
848,778,232,1319,15,6,1426.09,0.112,7598.21
849,603,441,1859,6,8,4325.9,0.051,32842.23
850,380,479,905,4,5,227.8,0.116,1006.88
851,609,243,721,20,7,2004.27,0.147,11967.5
852,82,370,914,5,2,2675.33,0.15,4548.06
853,717,232,1236,3,8,1426.09,0.157,9617.55
854,824,281,1762,41,3,1104.91,0.02,3248.44
855,527,172,798,4,9,189.78,0.08,1571.38
856,735,191,1063,33,6,1005.87,0.16,5069.58
857,721,142,1171,45,10,4645.8,0.139,40000.34
858,107,488,281,24,1,507.56,0.032,491.32
859,924,58,1092,27,1,2179.48,0.161,1828.58
860,79,61,1319,24,3,4859.72,0.094,13208.72
861,105,486,747,32,10,1666.65,0.087,15216.51
862,33,309,1854,25,2,3033.4,0.053,5745.26
863,27,121,244,43,6,3312.74,0.016,19558.42
864,75,351,744,40,1,3966.74,0.145,3391.56
865,224,330,1901,34,7,4827.71,0.123,29637.31
866,992,346,155,36,9,4740.83,0.057,40235.42
867,642,185,68,24,10,3914.11,0.011,38710.55
868,352,136,102,13,3,2830.48,0.128,7404.54
869,793,415,838,6,8,1527.42,0.002,12194.92
870,940,481,390,3,9,1936.53,0.057,16435.33
871,380,445,112,50,1,3116.94,0.157,2627.58
872,225,485,28,18,9,2516.43,0.103,20315.14
873,1072,44,1104,20,4,4490.14,0.123,15751.41
874,211,342,1361,39,1,1780.58,0.072,1652.38
875,795,196,1477,17,1,4834.78,0.195,3892.0
876,556,289,1719,3,2,145.24,0.199,232.67
877,21,429,1345,44,7,915.63,0.071,5954.34
878,55,285,606,20,7,833.57,0.081,5362.36
879,640,361,659,13,4,1584.58,0.104,5679.13
880,443,17,999,8,2,2890.99,0.184,4718.1
881,55,441,821,18,9,4325.9,0.057,36713.91
882,800,368,1927,41,9,1145.14,0.183,8420.21
883,413,204,26,4,6,3934.28,0.069,21976.89
884,214,159,1866,29,5,1061.04,0.045,5066.47
885,1022,185,1394,23,4,3914.11,0.091,14231.7
886,998,203,983,11,7,2178.47,0.115,13495.62
887,949,336,574,35,5,1401.85,0.035,6763.93
888,715,205,1247,9,9,3034.98,0.021,26741.21
889,634,197,50,41,2,1762.22,0.101,3168.47
890,515,226,61,11,6,2155.14,0.189,10486.91
891,709,170,129,23,9,385.47,0.191,2806.61
892,754,358,1523,3,9,3517.25,0.163,26495.44
893,58,147,184,5,10,4666.96,0.05,44336.12
894,262,479,245,18,8,227.8,0.193,1470.68
895,130,346,1107,12,10,4740.83,0.097,42809.69
896,826,171,830,19,4,4520.6,0.151,15351.96
897,1065,299,844,46,8,1128.87,0.136,7802.75
898,198,491,804,20,10,4850.08,0.172,40158.66
899,461,201,1836,36,8,901.05,0.023,7042.61
900,653,314,177,27,2,1989.31,0.077,3672.27
901,672,168,819,31,4,2762.89,0.135,9559.6
902,202,369,1513,27,4,1518.32,0.16,5101.56
903,886,4,793,13,7,4049.06,0.191,22929.83
904,557,457,495,14,9,3242.07,0.107,26056.52
905,193,176,1484,21,5,4495.63,0.05,21354.24
906,215,261,1062,31,2,2428.14,0.08,4467.78
907,412,266,1040,49,6,700.49,0.015,4139.9
908,40,76,1897,16,3,3831.51,0.095,10402.55
909,156,37,1713,31,6,4383.07,0.044,25141.29
910,329,435,804,14,10,2064.11,0.054,19526.48
911,100,13,308,42,4,632.88,0.1,2278.37
912,603,303,784,2,4,4197.75,0.047,16001.82
913,7,153,218,10,4,4087.35,0.175,13488.26
914,552,289,437,31,4,145.24,0.046,554.24
915,94,293,1352,42,4,2278.95,0.167,7593.46
916,248,348,817,3,6,2448.0,0.031,14232.67
917,312,251,1121,30,2,3341.21,0.024,6522.04
918,769,343,1444,33,2,1708.29,0.135,2955.34
919,122,468,488,35,8,1343.19,0.123,9423.82
920,183,97,221,47,9,2885.3,0.192,20981.9
921,1014,156,1881,44,8,1329.68,0.074,9850.27
922,507,30,971,46,6,1903.48,0.098,10301.63
923,593,318,1336,41,10,3864.68,0.174,31922.26
924,1037,486,1994,8,8,1666.65,0.037,12839.87
925,258,240,832,10,9,2282.53,0.056,19392.37
926,573,87,694,22,4,329.49,0.15,1120.27
927,195,99,785,44,3,960.15,0.011,2848.77
928,51,124,342,38,7,2900.11,0.096,18351.9
929,814,25,1561,11,9,3354.17,0.007,29976.22
930,591,182,1664,1,6,4324.38,0.079,23896.52
931,826,110,334,22,3,2221.22,0.091,6057.27
932,882,466,1437,34,2,3865.65,0.14,6648.92
933,385,369,1861,31,8,1518.32,0.063,11381.33
934,108,356,1506,41,1,1725.35,0.002,1721.9
935,827,138,1006,37,4,3351.93,0.076,12388.73
936,230,358,809,50,2,3517.25,0.065,6577.26
937,1035,324,3,43,10,3241.24,0.172,26837.47
938,500,136,1204,29,3,2830.48,0.11,7557.38
939,502,133,1775,15,4,1238.61,0.054,4686.9
940,759,414,241,28,10,630.52,0.069,5870.14
941,70,79,1144,46,3,4363.44,0.1,11781.29
942,204,14,1836,22,4,403.21,0.084,1477.36
943,900,388,596,19,6,1136.18,0.073,6319.43
944,932,310,1551,33,7,3594.6,0.056,23753.12
945,404,470,1349,3,3,4189.0,0.114,11134.36
946,817,62,1905,46,10,2543.33,0.137,21948.94
947,1067,94,1775,42,2,1399.6,0.144,2396.12
948,809,462,657,10,4,2289.36,0.111,8140.96
949,380,416,572,35,7,4713.95,0.039,31710.74
950,109,210,1417,6,3,3437.42,0.095,9332.6
951,441,56,1651,6,1,3756.88,0.035,3625.39
952,123,247,313,38,8,887.67,0.027,6909.62
953,47,334,985,31,9,2966.45,0.107,23841.36
954,820,354,1243,10,6,3323.16,0.157,16808.54
955,373,38,17,1,5,1071.01,0.05,5087.3
956,461,426,467,10,10,210.76,0.01,2086.52
957,508,273,245,16,2,4730.85,0.138,8155.99
958,340,297,1141,30,1,2356.83,0.043,2255.49
959,16,251,842,27,5,3341.21,0.095,15118.98
960,512,468,1151,6,2,1343.19,0.09,2444.61
961,309,123,1235,21,6,1096.33,0.052,6235.93
962,944,292,970,36,6,1901.73,0.112,10132.42
963,83,281,166,16,5,1104.91,0.069,5143.36
964,873,83,1332,18,7,2000.97,0.024,13670.63
965,1018,389,1247,48,10,1908.09,0.04,18317.66
966,47,41,266,49,10,706.76,0.13,6148.81
967,598,84,1863,20,9,3252.89,0.035,28251.35
968,343,309,849,43,5,3033.4,0.071,14090.14
969,235,10,106,44,9,492.61,0.097,4003.44
970,363,326,555,33,8,536.64,0.178,3528.94
971,988,329,205,29,7,888.92,0.123,5457.08
972,119,148,475,23,8,4397.56,0.126,30747.74
973,598,310,1117,4,3,3594.6,0.174,8907.42
974,900,139,6,31,6,1201.04,0.084,6600.92
975,1072,347,994,16,10,1214.37,0.114,10759.32
976,168,444,1865,19,2,946.04,0.016,1861.81
977,602,35,1826,2,6,1346.03,0.046,7704.68
978,42,407,11,10,6,2131.44,0.131,11113.33
979,3,177,1255,35,5,3413.51,0.121,15002.38
980,945,413,774,48,7,4606.75,0.054,30505.9
981,1026,292,1789,4,8,1901.73,0.156,12840.48
982,119,155,1857,20,6,4695.26,0.15,23945.83
983,81,226,1787,42,9,2155.14,0.193,15652.78
984,172,188,1146,47,7,804.4,0.033,5444.98
985,459,447,674,41,1,1025.76,0.025,1000.12
986,229,482,707,41,4,3964.04,0.132,13763.15
987,44,201,385,6,2,901.05,0.042,1726.41
988,1066,371,1861,8,7,237.12,0.021,1624.98
989,518,323,282,37,2,1859.15,0.187,3022.98
990,91,296,997,19,8,1268.83,0.11,9034.07
991,387,368,1675,48,1,1145.14,0.154,968.79
992,455,407,1256,21,9,2131.44,0.153,16247.97
993,21,118,1116,29,2,1333.36,0.021,2610.72
994,639,88,54,7,10,2945.66,0.031,28543.45
995,833,58,832,47,7,2179.48,0.062,14310.47
996,939,443,1635,4,4,2315.26,0.148,7890.41
997,90,200,1951,33,8,585.56,0.125,4098.92
998,392,219,178,14,3,1485.32,0.105,3988.08
999,1032,108,1541,30,3,2115.19,0.006,6307.5
1000,676,444,255,49,6,946.04,0.172,4699.93
1001,576,253,998,1,6,3067.14,0.173,15219.15
1002,698,226,178,50,8,2155.14,0.195,13879.1
1003,418,202,1261,49,9,200.9,0.187,1469.99
1004,1055,429,748,26,9,915.63,0.089,7507.25
1005,298,306,1596,26,9,2824.21,0.035,24528.26
1006,353,209,223,10,10,2604.4,0.091,23674.0
1007,730,154,152,47,10,4659.46,0.087,42540.87
1008,408,337,25,21,9,1226.88,0.062,10357.32
1009,378,110,1540,49,6,2221.22,0.096,12047.9
1010,772,463,1795,37,4,1924.09,0.161,6457.25
1011,163,235,928,20,8,3367.25,0.062,25267.84
1012,408,421,1537,10,7,139.07,0.052,922.87
1013,472,316,1686,48,5,3456.17,0.002,17246.29
1014,999,467,151,15,9,1705.98,0.163,12851.15
1015,833,458,1027,49,3,2496.89,0.069,6973.81
1016,651,332,1730,31,8,3875.46,0.107,27686.29
1017,961,486,525,1,8,1666.65,0.189,10813.23
1018,235,30,448,28,8,1903.48,0.06,14314.17
1019,1,464,1316,11,7,2546.12,0.16,14971.19
1020,58,86,828,3,10,613.81,0.046,5855.75
1021,72,191,737,46,1,1005.87,0.11,895.22
1022,604,57,1015,30,4,1707.48,0.082,6269.87
1023,997,267,664,8,9,1921.35,0.087,15787.73
1024,137,352,1020,42,4,1478.24,0.033,5717.83
1025,434,144,546,2,7,4992.29,0.166,29144.99
1026,467,34,1386,4,4,4027.18,0.053,15254.96
1027,763,215,174,38,7,4241.6,0.125,25979.8
1028,36,44,1167,39,9,4490.14,0.153,34228.34
1029,221,5,1705,28,10,3796.45,0.162,31814.25
1030,732,114,328,38,5,839.89,0.057,3960.08
1031,788,210,1035,42,9,3437.42,0.162,25925.02
1032,1019,318,208,47,7,3864.68,0.038,26024.76
1033,602,441,1347,39,2,4325.9,0.036,8340.34
1034,81,219,578,33,5,1485.32,0.022,7263.21
1035,981,291,1596,24,8,916.83,0.124,6425.14
1036,682,3,1774,21,5,2251.55,0.14,9681.66
1037,227,451,959,29,8,4866.0,0.038,37448.74
1038,781,395,140,41,1,3131.32,0.03,3037.38
1039,348,17,234,35,9,2890.99,0.004,25914.83
1040,960,176,841,22,2,4495.63,0.056,8487.75
1041,640,490,206,37,3,2055.79,0.143,5285.44
1042,777,251,557,48,1,3341.21,0.047,3184.17
1043,355,328,1682,14,3,3539.47,0.003,10586.55
1044,297,172,1734,6,4,189.78,0.068,707.5
1045,671,114,1972,29,5,839.89,0.157,3540.14
